Gene Symbol	6d-average	7d-average	8d-average
Zm00001d029150	1.16889584	1.553669953	0.727604871
Zm00001d029164	6.208355796	41.45555596	1.777825324
Zm00001d029170	75.81204479	138.7085537	47.75467021
Zm00001d029207	0.425564912	0.490397656	0.157654445
Zm00001d029208	10.67164875	9.578645689	20.90088528
Zm00001d029209	3.727581314	5.170962654	2.23915853
Zm00001d029226	4.625825217	5.259039527	2.499655704
Zm00001d029233	0.159595012	0.126421967	1.53612008
Zm00001d029234	1.083003839	1.368951755	3.594123399
Zm00001d029238	12.2461739	22.61802934	8.99204971
Zm00001d029246	0.273542214	0.805385201	0.975659083
Zm00001d029257	1.505397872	2.600947639	3.083359555
Zm00001d029288	3.28148994	2.902779717	0.601823538
Zm00001d029289	0.601113284	0.138364671	0.126323938
Zm00001d029325	59.07287013	39.37632091	101.2845364
Zm00001d029333	2.611969644	5.145846864	23.26828025
Zm00001d029341	126.5565835	119.1880667	9.205537339
Zm00001d029356	0.448324114	1.342988457	0.610342927
Zm00001d029357	0.158063383	0.357149983	0.44271804
Zm00001d029358	0.2659699	0.364401725	0.732198536
Zm00001d029359	0.142110023	1.605653405	2.210553366
Zm00001d029366	0.911177578	1.290652805	0.623517573
Zm00001d029373	0.339716486	0.798837859	0.422506929
Zm00001d029397	2.676593128	1.260506908	0.766097178
Zm00001d029407	2.595338276	2.224024937	0.206419293
Zm00001d029420	5.762816967	6.151027457	23.5658484
Zm00001d029427	0.320743441	0.598329576	0.229804888
Zm00001d029432	7.317430936	3.735245598	2.804306656
Zm00001d029437	200.0801748	236.0540036	66.38753252
Zm00001d029438	0.835198252	2.054866823	2.555709838
Zm00001d029459	2.788306275	2.826619438	0.953358699
Zm00001d029460	9.664306088	9.942938977	1.002061954
Zm00001d029461	8.920318938	8.148606922	1.987993578
Zm00001d029467	1.085959478	0.172071094	0.249171294
Zm00001d029475	1.057818443	3.678510403	2.037030803
Zm00001d029497	21.08622441	17.07320527	8.459140538
Zm00001d029512	88.87406303	47.60860579	120.4213359
Zm00001d029525	0.066875382	0.141638343	0.239775329
Zm00001d029526	12.15694801	25.29573715	17.67436225
Zm00001d029539	23.29817363	14.13801486	37.67812911
Zm00001d029542	1.13994476	2.599169658	0.678599517
Zm00001d029564	1.320066233	1.695795114	0.845858562
Zm00001d029566	0.770599184	0.898526782	0.337002926
Zm00001d029570	0.459768418	0.483997986	0.179348481
Zm00001d029579	3.335517482	6.248438526	7.140495404
Zm00001d029583	0.927087363	0.280642068	0.383774115
Zm00001d029594	33.97332739	97.2333635	74.41098347
Zm00001d029601	0.245443439	0.456978088	0.135719903
Zm00001d029613	0.388319934	1.929375329	5.720949771
Zm00001d029619	0.22795845	0.537111874	0.230045394
Zm00001d029620	1.171128581	5.438849181	0.651977846
Zm00001d029626	17.16730569	22.65113265	34.5864631
Zm00001d029630	0.832113206	2.5845185	0.178471905
Zm00001d029631	478.1949213	184.4508635	65.41416978
Zm00001d029643	2.217524506	1.136719558	0.723313305
Zm00001d029644	1.518353334	0.64056585	0.441392322
Zm00001d029648	0.921024892	0.528369004	0.168501463
Zm00001d029651	2.127953969	1.93932247	0.859575813
Zm00001d029668	0.229533654	0.28391574	0.071273867
Zm00001d029699	2.067097484	2.140895843	16.61227254
Zm00001d029704	6.698941599	20.44575786	3.842533288
Zm00001d029705	8.598852599	27.88593394	11.71480781
Zm00001d029708	5.191203366	12.15282176	8.099722057
Zm00001d029715	1.189292894	3.803371334	1.686612725
Zm00001d029717	0.101078888	0.226889126	0.104055426
Zm00001d029722	15.74399188	32.07156648	17.08733316
Zm00001d029736	2.941946437	0.477237625	0.711955553
Zm00001d029738	18.99241986	20.9624011	8.799278063
Zm00001d029744	15.09330078	16.78717634	6.536042139
Zm00001d029747	1.04722513	1.196306952	3.285214904
Zm00001d029763	2.910739514	4.396853785	2.071629258
Zm00001d029775	29.20523887	151.2102929	0.223551535
Zm00001d029777	82.63479482	77.67410212	24.22656073
Zm00001d029778	4.943440038	12.34448722	5.064731787
Zm00001d029783	76.22531311	97.85681735	48.88507518
Zm00001d029784	0.387597036	0.984629638	0.295065908
Zm00001d029797	0.257632429	0.111205591	0.245486077
Zm00001d029801	0.944636399	2.154121219	1.074546367
Zm00001d029823	2.221265775	4.520923425	1.672716559
Zm00001d029827	46.25409828	33.01445186	0.914898264
Zm00001d029835	0.574546139	2.266839483	0.90522992
Zm00001d029842	0.178568057	0.333616774	0.715066294
Zm00001d029847	6.646576409	4.627942491	0.705670329
Zm00001d029851	0.264460058	0.44126184	0.210678987
Zm00001d029853	65.78375131	103.6964813	36.06679204
Zm00001d029861	3.787650854	4.568368152	10.73069523
Zm00001d029862	4.527851847	6.403584536	3.182308432
Zm00001d029865	7.497640872	16.45001673	16.67807616
Zm00001d029869	1.899165001	2.102146259	0.768331343
Zm00001d029879	3.773121503	5.359145995	13.95344759
Zm00001d029884	1.03048614	1.304312709	3.152367385
Zm00001d029901	0.786574331	1.270606286	0.590193408
Zm00001d029906	335.1782912	290.0930989	17.04195358
Zm00001d029920	2.215309609	2.904983734	0.902808828
Zm00001d029923	2.801131014	0.938845893	2.025275338
Zm00001d029932	3.93871494	1.228656867	1.372212282
Zm00001d029937	0.395147563	0.679315434	1.914360211
Zm00001d029940	0.639145207	1.57392949	0.124872886
Zm00001d029950	0.911221152	0.91424303	2.178670089
Zm00001d029955	0.087401843	0.52168248	0.188744445
Zm00001d029963	12.40462419	21.76566918	5.694149186
Zm00001d029966	0.080552427	0.095989216	0.303887396
Zm00001d029983	1.324618862	14.05559866	4.657793028
Zm00001d029996	2.465328779	3.495692386	1.455209742
Zm00001d030007	0.228002024	0.540663908	0.141973256
ENSRNA049471190	0.283454889	0.138364671	0.174754816
Zm00001d030032	4.501967969	5.545533029	2.46430816
Zm00001d030037	0.190757046	0.579135129	0.106623561
Zm00001d030069	188.6791581	196.2138913	97.64847659
Zm00001d030086	3.45627184	4.212422441	16.60563378
Zm00001d030090	2.209144775	1.785815259	1.062488803
Zm00001d030101	81.32671677	94.07136101	45.12071535
Zm00001d030106	9.946865097	21.73639368	13.76292613
Zm00001d030127	1.488766503	2.390405324	4.431703078
Zm00001d030172	0.790360488	17.26454465	6.440201852
Zm00001d030214	38.84436559	62.3987457	142.763962
Zm00001d030230	231.600317	248.8866192	105.7867678
Zm00001d030235	0.085870214	0.540950763	0.468129164
Zm00001d030236	3.322392982	20.00906541	0.349541503
Zm00001d030250	7.730194211	11.37844301	2.432830611
Zm00001d030261	0.67556098	0.230088961	0.58786578
Zm00001d030264	0.614067431	1.545631484	1.293202138
Zm00001d030285	18.29375165	26.62860005	12.91455732
Zm00001d030290	2.47217951	1.661954073	1.233045516
Zm00001d030304	82.01416666	91.85681024	25.82591199
Zm00001d030305	11.09431812	19.12681097	2.870142153
Zm00001d030314	1.254022684	10.42215911	0.141973256
Zm00001d030323	2.040464978	1.308577634	0.408851269
Zm00001d030328	0.169464113	0.556593175	1.224496407
Zm00001d030347	9.753176829	3.730554636	3.77430857
Zm00001d030364	1.636979943	4.709215204	2.142537282
Zm00001d030380	0.142110023	0.115257499	0.302529807
Zm00001d030506	1.367946784	1.61027053	0.506046994
Zm00001d030516	0.582118453	0.548063324	3.120973135
Zm00001d030530	443.4740066	367.7418349	216.6324669
Zm00001d030544	0.274350946	1.446377088	0.359511945
Zm00001d030550	1.215902298	1.44581187	2.709374816
Zm00001d030587	5.424565436	6.320955315	2.726988071
Zm00001d030601	4.687277821	2.9224002	7.736043882
Zm00001d022822	1.465219043	0.556380157	1.224432663
Zm00001d030678	0.159573225	0.633453289	0.476982524
Zm00001d030694	227.6098784	136.2938317	290.254805
Zm00001d030698	1.223539974	2.619446177	2.069206014
Zm00001d030707	248.2732941	98.77407731	8.434971832
Zm00001d030720	904.8973151	333.3245595	35.0145576
ENSRNA049459930	0.429372856	0.737833174	1.276195232
Zm00001d030733	3.014669049	2.714635611	1.27102709
Zm00001d030737	0.307022822	0.222411183	0.547681913
Zm00001d030741	0.951378194	5.527034491	2.315202825
Zm00001d030744	4.795072774	7.550394981	9.96254065
Zm00001d030751	57.53836866	43.71640946	25.45180407
Zm00001d030759	9.742820544	12.17744553	5.445156806
Zm00001d030765	46.89257337	42.67544321	12.82228278
Zm00001d030772	2.615076477	4.179985636	1.766739951
Zm00001d030773	1.131521455	1.368299646	0.460967364
Zm00001d030786	0.399742452	0.372931576	0.151943698
Zm00001d030795	1.568596033	1.778063644	5.987638706
Zm00001d030830	1.796598057	1.773307337	0.393410587
Zm00001d030832	8.218015201	12.66799542	6.077557459
Zm00001d030843	2.77854348	3.841538718	6.008632929
Zm00001d030851	0.357201475	1.116386185	0.663367469
Zm00001d030891	9.881055947	13.46952019	4.168961575
Zm00001d030902	3.007969513	9.095252157	5.674721187
Zm00001d030907	0.185417473	0.364827761	0.056167154
Zm00001d030915	11.25716985	16.21681938	6.215899077
Zm00001d030927	0.161126642	0.318965616	0.522030282
Zm00001d030933	0.332845282	0.683367342	0.32929852
Zm00001d030945	3.780118171	7.615612301	4.860129389
Zm00001d030984	1.823120314	0.805802747	2.986434058
Zm00001d030987	1.056329073	1.824930098	0.832443409
Zm00001d031013	11.26469728	27.08068784	18.5471264
Zm00001d031026	17.56183929	18.69402276	40.42881719
Zm00001d031033	0.241679069	0.497158017	0.382865668
Zm00001d031060	4.838553205	5.180257686	10.71041607
Zm00001d031061	21.22189163	9.016614061	15.14085347
Zm00001d031068	2.914592347	4.051707288	1.180116589
Zm00001d031070	9.928896868	7.959463071	4.289061881
Zm00001d031091	10.47987639	5.579565543	2.705242609
Zm00001d031094	1.30339129	4.737517774	0.145115868
Zm00001d031129	0.142854708	0.492240983	0.157654445
Zm00001d031131	2.333724921	3.419971198	0.481784824
Zm00001d031146	1.785108864	1.614756965	0.621523915
Zm00001d022865	0.104865045	0.34918535	0.319568585
Zm00001d031161	1.367948098	0.368879669	0.106623561
Zm00001d031175	3.790715428	2.119219015	1.445688441
Zm00001d031187	7.682882734	11.68062273	1.907898223
Zm00001d031191	0.294899194	0.110779555	6.549697798
Zm00001d031203	1.378583671	2.80422972	4.489166229
Zm00001d031204	0.243167125	0.18870476	0.071273867
Zm00001d031220	2.104473185	2.149438749	0.314191808
Zm00001d031221	0.186970889	0.488189075	0.21895787
Zm00001d022869	0.087401843	0.218359275	0.242917942
Zm00001d031244	13.23031978	7.429333067	15.87352871
Zm00001d031261	2.683332295	4.881846952	2.011411044
Zm00001d031278	10.92594335	10.89251874	3.679627402
Zm00001d022873	0.41875907	0.839796024	0.772925008
Zm00001d031292	0.35116079	0.384661262	5.121694369
Zm00001d031296	0.949911926	0.525521369	0.164482275
Zm00001d031300	53.19305923	80.79486602	15.5094847
Zm00001d031303	60.26961327	80.84301522	6.820445806
Zm00001d031311	14.29820602	14.6888736	5.740220563
Zm00001d031312	12.21725064	27.30348983	1.872914371
Zm00001d031316	8.477420231	20.26350506	9.881964283
Zm00001d031325	0.376961463	1.214297127	0.484352959
Zm00001d031329	25.86238085	26.71091308	11.04334037
Zm00001d031384	0.443815059	0.180600945	0.159105498
Zm00001d031395	1.311619826	2.635558425	1.094612586
Zm00001d031398	0.439964855	0.567757643	0.950581929
Zm00001d031412	0.151235754	1.525719583	1.749096975
Zm00001d031416	0.228002024	0.533486002	0.332168754
Zm00001d031428	53.51999849	35.21110863	5.225990302
Zm00001d031437	34.83148093	42.77591628	21.34160242
Zm00001d022881	0.377684361	0.621297567	0.756607749
Zm00001d031447	21.30145709	35.20520947	49.80689044
Zm00001d031451	0.228724922	0.306809894	0.669078216
Zm00001d031465	10.11183143	11.07221996	4.592190023
Zm00001d031475	16.31645778	14.99944784	6.020263058
Zm00001d031484	0.240125653	0.142064379	0.711015234
Zm00001d031485	115.2460681	148.901553	72.81916199
Zm00001d031499	12.93848384	10.02536367	1.619358046
Zm00001d031500	5.9293446	1.760364888	1.022911285
Zm00001d031501	8.870991276	2.634714843	1.837834903
Zm00001d031519	1.180911848	1.325850354	0.603849068
Zm00001d031522	8.950356724	8.308061657	18.95277131
Zm00001d031543	23.3444803	35.6524057	16.83423614
Zm00001d031546	2.015451249	0.975247715	2.576401962
Zm00001d031558	2.281358417	1.474879621	0.915983474
Zm00001d031571	2.248707013	0.61831075	0.248294719
Zm00001d031588	0.592754026	0.2913805	0.261709871
Zm00001d031600	0.900606052	1.120085892	0.172761157
Zm00001d031602	62.02346429	52.99544934	18.48401409
Zm00001d031620	0.190735259	5.126165599	3.545056452
Zm00001d031633	5.456582405	2.91101815	1.180325224
Zm00001d031634	6.085068937	5.359732759	2.759676167
Zm00001d031636	128.6298834	285.3691919	180.9173062
Zm00001d031639	0.60270896	1.066898168	1.581678572
Zm00001d031640	379.6729354	219.6738135	453.7790122
Zm00001d031647	1.107316457	2.380092928	1.812728028
Zm00001d031653	43.70466663	44.3670923	10.76663681
Zm00001d031655	5.899609204	2.316605863	12.44654704
Zm00001d031657	10.38585953	19.75556481	8.599004965
Zm00001d031668	3.973133688	3.868067235	1.873999581
Zm00001d031677	18.44268404	28.31783083	9.900839512
Zm00001d031693	0.245465226	0.175909983	0.119162138
Zm00001d031696	0.332845282	0.60352041	0.870120732
Zm00001d031697	1.611093436	1.271032322	0.414530145
Zm00001d031701	98.37264288	51.84904268	134.4360932
Zm00001d031706	0.144386338	0.434010097	0.433353946
Zm00001d031726	6.216371719	6.062237693	2.281576561
Zm00001d031728	1.726633685	1.130098379	0.20496824
Zm00001d022891	7.474093412	10.15249004	3.710289968
Zm00001d031733	0.841983622	1.267258778	0.607566157
Zm00001d031734	1.393770559	2.865090659	1.129596439
Zm00001d031736	1.174213627	4.223287	1.957446183
Zm00001d031738	0.308554452	0.411328961	0.196146752
Zm00001d031749	4.403078247	9.451689249	2.458995127
Zm00001d031789	0.468936408	0.544363616	0.073842002
Zm00001d031792	0.733352892	1.575272944	0.608442733
Zm00001d031796	21.18111931	24.46745843	8.188742528
Zm00001d031797	6.47551399	6.623382648	1.479378448
Zm00001d031800	3.390228291	2.772297351	1.1931659
Zm00001d031801	17.79373641	28.40552084	8.510294606
Zm00001d031808	1.210498678	2.727069697	0.540854084
Zm00001d031820	0.834433095	1.187059647	1.687395837
Zm00001d031826	1.060923962	0.871007011	0.45906717
Zm00001d031837	4.376575148	7.131622806	1.476203964
Zm00001d031853	0.288750888	0.68358036	0.405676785
Zm00001d031861	18.15855114	5.234175919	4.37652767
Zm00001d031866	14.03792428	11.21743188	2.895823505
Zm00001d031871	1.355759109	1.907546265	10.02870797
Zm00001d031872	4.741261789	3.261699189	2.211847211
Zm00001d031873	13.22684651	10.16633292	6.467363977
Zm00001d031875	69.06240166	36.71422547	4.049944328
Zm00001d031893	3.928930359	8.053969651	4.892576978
Zm00001d031899	0.24014744	0.265425693	2.171059147
Zm00001d031946	1.003875421	0.64021365	1.506959994
Zm00001d031952	0.966650915	0.690553739	1.443120306
Zm00001d031962	0.563910566	0.453139199	0.265154582
Zm00001d031971	13.28168015	46.29522883	57.68739438
Zm00001d031993	0.14742781	0.337594845	0.154511833
Zm00001d032011	0.450686262	0.438275023	0.16705041
Zm00001d032016	8.36634152	11.93949259	5.302336695
Zm00001d032023	0.938511195	2.431776471	0.121730273
Zm00001d032027	29.16765265	30.91415678	8.267315073
Zm00001d032030	14.11437896	19.11688679	6.719807521
Zm00001d032035	6.474411529	18.16583674	6.331501333
Zm00001d032036	3.431215852	6.960026111	1.876840095
Zm00001d032040	0.208985406	0.298632243	0.135719903
Zm00001d032057	5.216477225	1.849528397	19.6201261
Zm00001d032069	12.60686254	15.56205389	3.812685706
Zm00001d032072	0.350308484	0.410976761	0.792050908
Zm00001d032081	0.940786195	7.390235847	4.125185955
Zm00001d032091	29.22069323	26.00963782	13.8553833
Zm00001d032095	13.19964624	5.873876642	53.24260815
Zm00001d032106	0.858001028	1.808857086	1.968565579
Zm00001d032107	0.18543926	0.584039109	0.23092197
Zm00001d032120	153.0360423	112.6990223	36.99816907
Zm00001d032142	1.61485912	2.043210973	0.959101318
Zm00001d032146	3.225250131	1.642972644	6.607626117
Zm00001d032148	2.712219329	0.634305362	3.132760472
Zm00001d032152	0.275882575	1.270606286	1.584884927
Zm00001d032155	51.93100881	59.60275498	29.31869514
Zm00001d032164	19.45378976	17.6546052	8.985096544
Zm00001d032172	3.111195308	2.721395972	6.917319876
Zm00001d032175	3.558968191	13.09806276	11.35161064
Zm00001d032178	27.79874332	44.04237785	15.85521564
Zm00001d032183	2.3421918	4.944486509	3.206956
Zm00001d032213	0.666542871	0.329777885	0.794285072
Zm00001d032223	1.19084631	0.861055306	4.326822504
Zm00001d032224	86.20761829	68.53086093	161.1583501
Zm00001d032225	0.128432978	0.157067736	0.273673971
Zm00001d032250	3.944114617	6.68813933	2.205532266
Zm00001d032256	3.428347362	2.795691378	0.311049196
Zm00001d032264	1.199972041	0.249144226	3.793476507
Zm00001d032265	8.655043576	5.341303493	2.291338368
Zm00001d032279	39.38766124	39.00844162	18.99280814
Zm00001d032284	0.389106879	1.703059911	0.778603883
Zm00001d032285	5.110738086	2.311188956	2.231485996
Zm00001d032300	42.10928558	49.48504502	21.55281169
Zm00001d032307	1.796574955	2.725152534	4.039492873
Zm00001d032310	0.991687746	1.436203873	0.358060892
Zm00001d032316	0.26750153	0.572096405	0.449337234
Zm00001d032321	11.20769231	9.498842557	26.03253992
Zm00001d032322	63.76162811	60.69655612	207.4869923
Zm00001d032324	1.149857435	3.078472118	1.440645635
Zm00001d032331	1.483490976	2.99890355	2.002557684
Zm00001d032333	11.60981738	13.63902594	30.91126277
Zm00001d032335	0.352584799	0.110992573	0.16705041
Zm00001d032343	4.833235419	7.328279144	2.121719823
Zm00001d032363	19.24531804	9.539722322	39.01616236
Zm00001d032377	6.807528754	8.57384804	2.157403488
Zm00001d032381	146.3895048	34.29770069	23.05632111
Zm00001d032383	3.901640315	10.04021936	1.969265391
Zm00001d032386	154.8645159	64.18054822	188.7301658
Zm00001d032398	1.379369301	0.546632979	0.804255514
Zm00001d032404	3.073140284	6.168530813	2.528002957
Zm00001d032405	0.488697712	2.41230366	0.223217564
Zm00001d032408	8.750065251	6.621670012	4.267367846
Zm00001d032411	1.654422672	2.533047975	0.993240466
Zm00001d032419	0.260630326	0.130260856	2.855212204
Zm00001d032420	15.94652659	12.78984863	28.63036216
Zm00001d032438	3.273042219	4.224286745	1.570414284
ENSRNA049476983	0.072193169	0.288180665	0.222100482
Zm00001d032448	28.64371564	11.96083876	6.099710801
Zm00001d032457	0.35645679	0.567683807	1.005538537
Zm00001d032458	13.41998749	15.91411298	6.704366839
Zm00001d032459	7.956069801	14.08156196	4.214073077
Zm00001d032461	0.16184954	0.242031666	2.513198344
Zm00001d032467	240.7484177	257.5730239	57.48675329
Zm00001d032468	177.8165147	183.96694	41.42907242
Zm00001d032470	7.761421606	16.38335986	18.64034712
Zm00001d032471	4.2140476	7.010886982	8.634509716
Zm00001d032475	10.40078629	14.26257196	4.907745282
Zm00001d032476	52.97599911	53.9689282	152.4212215
Zm00001d032480	127.4984055	87.93660724	216.3834964
Zm00001d032501	0.202157777	1.062559406	2.693749357
Zm00001d032502	0.447623003	0.908413142	0.549373473
Zm00001d032504	21.17006978	32.83631568	13.56360705
Zm00001d032519	1.0153633	10.82718442	1.981772097
Zm00001d032522	0.539597948	0.238053595	0.225211223
Zm00001d032535	48.46197888	87.58121698	166.620453
Zm00001d032536	69.15004918	146.563735	94.90802859
Zm00001d032539	0.626935744	0.245518355	0.176780345
Zm00001d032547	13.86418683	21.50829179	9.947976544
Zm00001d032552	3.017117031	7.470482705	3.474712741
Zm00001d032553	1.502615216	1.944739377	0.905742805
Zm00001d032562	6.314430923	14.91473224	9.163934291
Zm00001d032572	29.91111955	22.99826102	47.50397258
Zm00001d032576	4.695108951	9.844054399	9.162242732
Zm00001d032601	0.519794385	0.866602904	0.141973256
Zm00001d032605	29.12530512	60.18215941	43.7199159
Zm00001d032610	0.579798564	1.482066019	0.741771264
Zm00001d032620	11.91160825	13.51518308	5.167723709
Zm00001d032654	0.832178567	0.291167482	1.174916575
Zm00001d032669	8.297931879	12.01401799	4.946780195
Zm00001d032681	44.49446854	40.54738265	101.4532362
Zm00001d032683	5.221534881	14.72299686	13.21599761
Zm00001d032686	27.76193407	27.03563861	12.39310522
Zm00001d032688	0.90505106	0.322665324	0.42426008
Zm00001d032694	18.81728861	20.7521587	5.389709021
Zm00001d032715	0.738714252	1.654628494	0.810749374
Zm00001d032718	5.858428189	2.355342392	13.07864989
Zm00001d032719	4.809754634	9.489026106	74.62614602
Zm00001d032724	1.008492096	1.696725586	0.318451503
Zm00001d032728	2.092176574	7.414386564	4.957659084
Zm00001d032740	0.450664475	0.272677435	0.2138216
Zm00001d032744	0.472658519	1.566603912	2.531049954
Zm00001d032781	8.150548958	32.78237456	36.153156
Zm00001d032794	1.655996561	1.829408042	0.485229535
Zm00001d032805	41.53836314	49.6028247	21.70938093
Zm00001d032822	0.456025835	0.929737769	0.305912926
Zm00001d032831	0.918793466	1.08602727	2.464224861
Zm00001d032857	0.053198337	0.237201522	1.100531968
Zm00001d032873	143.9051284	133.3420933	60.22997609
